0.0 0.0 0.0 0.0 0.0 0.0 0.0
100.0 0.0061506691 733.0 0.0 0.0 0.0 0.0
200.0 0.014736865 1506.0 0.0 0.0 0.0 0.0
300.0 0.020920701 2228.0 0.0 0.0 0.0 0.00036517718
400.0 0.025256868 2884.0 0.0 0.0 0.0 0.00045852854
500.0 0.03058007 3566.0 0.0 0.0 1.0 0.0035339884
600.0 0.036688774 4228.0 0.0 0.0 2.0 0.0064361526
700.0 0.043950843 4860.0 0.0 0.0 0.0 0.0064840996
800.0 0.051823603 5142.0 0.0 0.0 0.0 0.0032408998
900.0 0.060328476 5212.0 0.0 0.0 3.0 0.0042173863
1000.0 0.068532804 5277.0 0.0 0.0 2.0 0.005096622
1100.0 0.076939037 5262.0 0.0 0.0 0.0 0.0061618106
1200.0 0.08486047 5345.0 0.0 0.0 1.0 0.0043097607
1300.0 0.093519551 5337.0 0.0 0.0 4.0 0.0066977199
1400.0 0.10177474 5350.0 0.0 0.0 0.0 0.0040402842
1500.0 0.11064585 5410.0 0.0 0.0 0.0 0.0029113388
1600.0 0.11855664 5353.0 0.0 0.0 2.0 0.0066484132
1700.0 0.12725974 5293.0 0.0 0.0 1.0 0.0054576329
1800.0 0.13537769 5251.0 0.0 0.0 1.0 0.0036677071
1900.0 0.14419033 5215.0 0.0 0.0 0.0 0.0042745406
2000.0 0.15188109 5248.0 0.0 0.0 1.0 0.004453742
2100.0 0.16051134 5248.0 0.0 0.0 3.0 0.0053525237
2200.0 0.16921259 5181.0 0.0 0.0 0.0 0.0048364663
2300.0 0.17848027 5201.0 0.0 0.0 1.0 0.0052896183
2400.0 0.18678171 5225.0 0.0 0.0 0.0 0.0031783114
2500.0 0.1944689 5231.0 0.0 0.0 0.0 0.0052852808
2600.0 0.20311785 5268.0 0.0 0.0 2.0 0.0043727199
2700.0 0.2123961 5259.0 0.0 0.0 0.0 0.0042634487
2800.0 0.22044489 5281.0 0.0 0.0 0.0 0.0050531881
2900.0 0.2283009 5281.0 0.0 0.0 0.0 0.0040948602
3000.0 0.23708624 5295.0 0.0 0.0 0.0 0.0021104674
3100.0 0.24623313 5283.0 0.0 0.0 0.0 0.0048504538
3200.0 0.25422823 5277.0 0.0 0.0 4.0 0.0062097017
3300.0 0.26291072 5227.0 0.0 0.0 0.0 0.0030227671
3400.0 0.27097254 5255.0 0.0 0.0 2.0 0.0045556672
3500.0 0.28016297 5254.0 0.0 0.0 0.0 0.0034364591
3600.0 0.28815725 5217.0 0.0 0.0 1.0 0.0046553041
3700.0 0.29704735 5226.0 0.0 0.0 0.0 0.0017573407
3800.0 0.30516525 5270.0 0.0 0.0 0.0 0.003976622
3900.0 0.31417608 5279.0 0.0 0.0 2.0 0.0042305446
4000.0 0.32249867 5295.0 0.0 0.0 1.0 0.0031837851
4100.0 0.33096461 5295.0 0.0 0.0 0.0 0.003004892
4200.0 0.33915696 5265.0 0.0 0.0 3.0 0.0061160182
4300.0 0.3480016 5266.0 0.0 0.0 2.0 0.0049754547
4400.0 0.35684733 5350.0 0.0 0.0 1.0 0.0049195303
4500.0 0.36507831 5412.0 0.0 0.0 5.0 0.0058667064
4600.0 0.37360204 5368.0 0.0 0.0 0.0 0.0029179201
4700.0 0.38280749 5289.0 0.0 0.0 1.0 0.0075010517
4800.0 0.3929906 5276.0 0.0 0.0 1.0 0.0038125516
4900.0 0.40163209 5245.0 0.0 0.0 3.0 0.0057693559
5000.0 0.40988157 5266.0 0.0 0.0 0.0 0.0047712668
5100.0 0.41875378 5239.0 0.0 0.0 1.0 0.003831903
5200.0 0.42805577 5199.0 0.0 0.0 2.0 0.0034532828
5300.0 0.43629114 5177.0 0.0 0.0 4.0 0.0023244193
5400.0 0.44419306 5186.0 0.0 0.0 0.0 0.0045154991
5500.0 0.45290973 5206.0 0.0 0.0 1.0 0.0041988607
5600.0 0.46208573 5218.0 0.0 0.0 2.0 0.0069691413
5700.0 0.46995935 5230.0 0.0 0.0 4.0 0.0059853801
5800.0 0.47817994 5222.0 0.0 0.0 0.0 0.0029744914
5900.0 0.48656923 5233.0 0.0 0.0 1.0 0.005792913
6000.0 0.49557569 5213.0 0.0 0.0 3.0 0.0084061373
6100.0 0.50380068 5248.0 0.0 0.0 1.0 0.0073626631
6200.0 0.51275594 5254.0 0.0 0.0 2.0 0.0052855363
6300.0 0.52080164 5235.0 0.0 0.0 0.0 0.0036748304
6400.0 0.53012567 5261.0 0.0 0.0 0.0 0.0039816651
6500.0 0.53813508 5253.0 0.0 0.0 1.0 0.002649103
6600.0 0.54682509 5200.0 0.0 0.0 3.0 0.0047174296
6700.0 0.55454244 5185.0 0.0 0.0 0.0 0.005300885
6800.0 0.56377832 5127.0 0.0 0.0 1.0 0.0048317199
6900.0 0.57233649 5211.0 0.0 0.0 1.0 0.0041114373
7000.0 0.58064623 5222.0 0.0 0.0 0.0 0.0030180893
7100.0 0.58863304 5210.0 0.0 0.0 1.0 0.0040990397
7200.0 0.59761176 5189.0 0.0 0.0 2.0 0.0041448093
7300.0 0.60649389 5189.0 0.0 0.0 0.0 0.0052604871
7400.0 0.61449211 5214.0 0.0 0.0 0.0 0.0044854159
7500.0 0.62254186 5214.0 0.0 0.0 3.0 0.0038453447
7600.0 0.63144204 5242.0 0.0 0.0 3.0 0.0051425775
7700.0 0.6409154 5200.0 0.0 0.0 1.0 0.0039727067
7800.0 0.64946741 5135.0 0.0 0.0 0.0 0.0046202865
7900.0 0.65731127 5190.0 0.0 0.0 2.0 0.0020718044
8000.0 0.66556521 5179.0 0.0 0.0 0.0 0.0030917561
8100.0 0.67421696 5176.0 0.0 0.0 2.0 0.0048620844
8200.0 0.68269428 5225.0 0.0 0.0 0.0 0.0033511051
8300.0 0.69074622 5246.0 0.0 0.0 1.0 0.002502971
8400.0 0.69940147 5242.0 0.0 0.0 1.0 0.0042322888
8500.0 0.70836482 5249.0 0.0 0.0 3.0 0.0049679552
8600.0 0.71689628 5269.0 0.0 0.0 0.0 0.002518438
8700.0 0.72487145 5261.0 0.0 0.0 1.0 0.0058542229
8800.0 0.73369572 5246.0 0.0 0.0 1.0 0.0032096053
8900.0 0.74267604 5225.0 0.0 0.0 1.0 0.0020645559
9000.0 0.75105701 5249.0 0.0 0.0 2.0 0.0019407541
9100.0 0.75987833 5275.0 0.0 0.0 0.0 0.0036986651
9200.0 0.76804609 5269.0 0.0 0.0 0.0 0.0045327738
9300.0 0.77685677 5267.0 0.0 0.0 2.0 0.0056025753
9400.0 0.78542101 5234.0 0.0 0.0 3.0 0.0067550626
9500.0 0.7943782 5211.0 0.0 0.0 1.0 0.0071110935
9600.0 0.80232457 5202.0 0.0 0.0 1.0 0.0040139453
9700.0 0.81102911 5206.0 0.0 0.0 1.0 0.0046259555
9800.0 0.82037412 5209.0 0.0 0.0 0.0 0.003464258
9900.0 0.82878642 5225.0 0.0 0.0 1.0 0.0030758561
10000.0 0.83672781 5267.0 0.0 0.0 2.0 0.0064210905
10100.0 0.84575106 5253.0 0.0 0.0 0.0 0.0028067558
10200.0 0.85494566 5286.0 0.0 0.0 0.0 0.0034176276
10300.0 0.86443876 5313.0 0.0 0.0 3.0 0.0058845106
10400.0 0.87265671 5310.0 0.0 0.0 2.0 0.0069926527
10500.0 0.88118888 5335.0 0.0 0.0 1.0 0.0028460703
10600.0 0.89043725 5399.0 0.0 0.0 2.0 0.0045235138
10700.0 0.89934754 5381.0 0.0 0.0 0.0 0.0056636514
10800.0 0.90746374 5310.0 0.0 0.0 3.0 0.0040230393
10900.0 0.91641054 5328.0 0.0 0.0 1.0 0.00187984
11000.0 0.92501877 5305.0 0.0 0.0 2.0 0.0039117221
11100.0 0.93340956 5284.0 0.0 0.0 1.0 0.0048880128
11200.0 0.94147164 5264.0 0.0 0.0 3.0 0.004869915
11300.0 0.95035643 5209.0 0.0 0.0 0.0 0.0037500737
11400.0 0.95909074 5222.0 0.0 0.0 1.0 0.0052324967
11500.0 0.96732367 5162.0 0.0 0.0 0.0 0.0027233707
11600.0 0.97605833 5189.0 0.0 0.0 0.0 0.0055256383
11700.0 0.98415683 5164.0 0.0 0.0 0.0 0.0040691221
11800.0 0.99271692 5195.0 0.0 0.0 2.0 0.0025245172
11900.0 1.0010149 5145.0 0.0 0.0 0.0 0.0086097772
12000.0 1.0099458 5184.0 0.0 0.0 1.0 0.0033263354
12100.0 1.018128 5175.0 0.0 0.0 2.0 0.0041315591
12200.0 1.0267268 5136.0 0.0 0.0 0.0 0.002991542
12300.0 1.0352308 5123.0 0.0 0.0 1.0 0.0044938519
12400.0 1.0439929 5177.0 0.0 0.0 2.0 0.0023970617
12500.0 1.0517547 5145.0 0.0 0.0 2.0 0.0031631388
12600.0 1.0604988 5229.0 0.0 0.0 2.0 0.0069801889
12700.0 1.0697395 5254.0 0.0 0.0 0.0 0.0046728559
12800.0 1.0793285 5234.0 0.0 0.0 3.0 0.0054655629
12900.0 1.0875293 5208.0 0.0 0.0 0.0 0.0049469031
13000.0 1.0953477 5241.0 0.0 0.0 1.0 0.0021540217
13100.0 1.1041626 5218.0 0.0 0.0 2.0 0.0037140417
13200.0 1.1133297 5242.0 0.0 0.0 0.0 0.0045755792
13300.0 1.1214361 5244.0 0.0 0.0 1.0 0.0070978462
13400.0 1.1299052 5250.0 0.0 0.0 0.0 0.0041842879
13500.0 1.1381866 5230.0 0.0 0.0 0.0 0.004360162
13600.0 1.1472098 5234.0 0.0 0.0 2.0 0.0045864286
13700.0 1.1553267 5303.0 0.0 0.0 1.0 0.0022080115
13800.0 1.1641835 5294.0 0.0 0.0 0.0 0.0024230638
13900.0 1.1726526 5314.0 0.0 0.0 0.0 0.0036707307
14000.0 1.1817193 5254.0 0.0 0.0 1.0 0.0036541789
14100.0 1.1902481 5292.0 0.0 0.0 2.0 0.0069671521
14200.0 1.1989884 5347.0 0.0 0.0 1.0 0.0025454012
14300.0 1.2076604 5331.0 0.0 0.0 4.0 0.0056737689
14400.0 1.2162177 5298.0 0.0 0.0 1.0 0.0030173402
14500.0 1.2251055 5222.0 0.0 0.0 2.0 0.0022444057
14600.0 1.2331605 5271.0 0.0 0.0 1.0 0.0041057529
14700.0 1.2417709 5304.0 0.0 0.0 1.0 0.0043853766
14800.0 1.2504923 5323.0 0.0 0.0 1.0 0.0046192602
14900.0 1.2596679 5342.0 0.0 0.0 1.0 0.0046274534
15000.0 1.26781 5355.0 0.0 0.0 0.0 0.004575508
