-13.950892857142847; 121.68836405529959
-10.044642857142847; 117.30529953917055
-6.138392857142861; 113.43836405529959
-2.7901785714285694; 108.79665898617515
0.5580357142857082; 104.41301843317976
5.022321428571431; 98.99827188940097
8.370535714285722; 94.61463133640558
11.71875; 91.00518433179727
15.066964285714292; 87.39573732718898
17.85714285714286; 84.81797235023045
20.089285714285722; 81.7235023041475
25.66964285714286; 76.56797235023045
28.45982142857143; 72.95794930875579
33.482142857142875; 68.8341013824885
90.95982142857143; 30.183755760368697
99.33035714285715; 27.61175115207375
108.81696428571429; 24.524769585253495
118.86160714285715; 22.212557603686648
126.67410714285715; 20.414170506912484
133.92857142857144; 18.87327188940094
142.29910714285717; 17.075460829493096
152.34375; 15.279377880184342
162.9464285714286; 13.225806451612925
171.875; 11.428571428571445
186.3839285714286; 9.120967741935488
199.77678571428578; 7.844470046082989
223.21428571428578; 6.320276497695858
238.28125000000006; 5.303571428571445
261.71875000000006; 3.5213133640553167
